video_id,watch time (minutes),viewer_id
s3324,7,464
s5261,38,740
s1918,0,934
s337,11,127
s8700,17,634
s4171,41,957
s4569,5,428
s5239,5,304
s1825,41,140
s7337,41,918
s7574,5,755
s4134,13,137
s3523,24,380
s5104,2,942
s5093,22,247
s8547,37,635
s5140,0,636
s605,34,148
s6624,43,119
s4130,47,337
s2608,7,784
s5336,48,780
s3244,33,55
s8622,17,276
s1215,47,356
s7417,26,360
s534,26,204
s6387,37,166
s3821,44,875
s4590,34,350
s7290,46,896
s707,2,213
s6268,6,1
s2137,0,811
s3124,30,650
s1084,46,686
s137,22,556
s1034,49,401
s2625,9,356
s8807,3,256
s8578,2,687
s2021,23,278
s8112,11,804
s5343,17,388
s2159,30,378
s7373,50,123
s2370,32,976
s1655,19,235
s8353,25,394
s416,28,504
s3151,35,174
s3263,48,325
s5279,44,953
s7701,12,779
s6804,42,980
s4379,9,21
s1184,18,477
s5914,4,94
s4526,17,206
s5158,34,330
s485,28,739
s2231,47,459
s1158,46,102
s5162,28,854
s8382,33,432
s7968,42,291
s2844,21,270
s2840,1,151
s932,18,347
s7194,5,12
s4261,36,78
s570,7,81
s5077,37,738
s8755,1,725
s3877,50,398
s8127,15,387
s8125,50,549
s903,20,888
s7560,8,189
s357,3,204
s3412,50,764
s3554,2,325
s3360,11,628
s3900,0,503
s434,32,942
s397,42,714
s6438,37,755
s7499,8,14
s8079,43,344
s6243,5,200
s5625,17,370
s6676,5,539
s1787,25,833
s8331,6,451
s689,1,899
s967,46,578
s8527,45,170
s7501,45,588
s1146,22,723
s5015,18,332
s6965,47,40
s8340,4,121
s1301,40,898
s823,40,502
s5023,35,13
s2783,19,419
s8520,33,344
s6251,37,460
s4219,14,775
s1135,41,237
s6733,2,544
s6857,13,978
s3160,7,94
s4879,4,283
s1669,28,914
s4734,18,624
s2756,29,443
s431,4,875
s6618,32,179
s3906,39,500
s3640,14,454
s7736,25,99
s7652,46,172
s7837,30,799
s246,5,999
s4306,18,401
s144,16,863
s2955,25,517
s504,1,683
s8719,14,136
s2008,49,298
s246,50,623
s4021,23,374
s620,38,806
s2553,15,780
s2979,21,42
s1997,14,147
s5126,2,591
s7065,35,788
s6123,18,961
s1189,3,753
s5193,22,12
s1458,31,261
s5622,1,291
s6940,30,580
s4636,3,205
s3667,20,70
s6158,23,394
s7439,4,908
s5551,7,231
s3415,39,69
s4756,7,456
s6886,25,873
s6006,44,219
s1250,32,68
s8315,15,92
s3631,9,868
s4562,49,737
s6796,38,963
s4950,50,517
s4153,38,350
s4009,35,622
s4635,18,134
s8032,10,891
s7490,2,411
s5108,11,22
s1532,43,998
s724,19,585
s7316,35,211
s8359,45,638
s5192,30,819
s2567,36,300
s3299,9,559
s8527,28,238
s4097,3,449
s3498,16,935
s4816,0,233
s6002,18,166
s7530,39,53
s5558,19,967
s3042,33,922
s7829,26,808
s735,19,545
s8515,32,871
s6196,16,826
s4160,21,295
s7987,5,207
s8058,20,575
s585,18,199
s6885,8,357
s3359,40,201
s2497,2,222
s5341,34,853
s7544,31,733
s4157,44,980
s7914,30,434
s990,19,256
s8616,14,824
s1052,24,327
s3352,36,880
s187,36,671
s1159,32,963
s5033,27,899
s98,46,435
s1978,13,941
s3574,48,990
s8173,14,548
s1265,45,202
s1393,32,914
s1422,11,97
s2506,0,244
s8097,49,107
s1829,19,515
s5845,42,350
s6006,47,672
s4849,34,306
s2982,14,200
s3180,27,411
s47,27,200
s7108,50,549
s1293,5,188
s3877,6,213
s1647,32,759
s4419,25,737
s3337,8,142
s7448,11,721
s4247,48,489
s8763,50,360
s2760,28,33
s5522,7,549
s2320,11,857
s1985,29,147
s5607,46,140
s2571,22,561
s1631,21,984
s8049,16,489
s2860,22,530
s2779,13,213
s7476,26,481
s7563,13,256
s3777,44,288
s8623,9,85
s8703,22,645
s1560,47,130
s5385,45,181
s5067,38,156
s2610,11,405
s3818,34,467
s5257,14,224
s5992,25,182
s7891,1,243
s5071,49,677
s6352,48,2
s6023,34,489
s2220,17,175
s7076,2,458
s225,7,290
s3142,48,199
s3868,26,295
s6970,30,831
s3174,37,591
s4257,2,986
s2101,3,445
s4627,34,252
s1194,41,434
s6383,31,642
s7220,36,77
s1354,11,699
s1994,38,929
s5401,3,923
s1059,47,970
s6265,20,400
s25,39,12
s8408,50,997
s6921,47,534
s7936,33,317
s7319,37,138
s5100,9,571
s3359,8,226
s8456,39,834
s845,4,994
s2403,49,479
s8309,22,361
s8642,44,541
s7040,9,950
s8403,34,947
s4236,29,601
s8657,16,995
s6859,49,72
s4299,45,257
s5020,5,483
s883,23,335
s4743,28,686
s6365,8,297
s5000,42,281
s1451,39,213
s7994,10,342
s5557,6,149
s3830,32,33
s7414,37,486
s3956,21,880
s8617,28,600
s255,17,579
s5397,18,927
s5587,8,161
s5320,37,755
s4710,16,754
s5087,12,632
s1334,41,638
s1872,8,932
s5369,31,941
s8166,37,761
s3829,25,437
s4381,43,723
s7541,19,83
s3031,49,763
s3402,33,347
s8360,17,613
s4816,37,469
s6103,43,890
s7977,13,199
s1651,26,865
s29,47,515
s981,20,246
s5831,46,392
s2355,1,85
s502,13,669
s7125,39,304
s3695,43,696
s2614,35,537
s3114,30,845
s7933,34,717
s3683,33,986
s5113,43,730
s5293,9,392
s2144,19,509
s1320,16,675
s40,29,123
s8326,41,383
s3370,43,274
s5181,37,865
s7790,2,282
s7947,5,997
s5769,13,728
s5641,28,746
s2769,31,3
s5201,22,336
s7184,33,29
s3312,37,430
s5727,21,709
s53,15,759
s3896,19,142
s8373,43,427
s2360,39,782
s146,5,721
s1564,26,760
s1728,46,542
s5238,34,862
s6902,28,187
s2405,21,666
s2408,50,752
s708,48,864
s7126,7,154
s2890,47,425
s2892,24,474
s4588,14,740
s1133,14,842
s8592,35,152
s8695,41,373
s7507,44,606
s6099,5,666
s8153,34,202
s4726,36,153
s3566,11,544
s2702,35,218
s2205,4,385
s3217,39,555
s7435,0,94
s800,29,12
s5533,12,735
s7880,5,192
s5451,22,689
s3700,27,920
s575,33,459
s584,43,272
s2243,4,957
s3862,46,562
s7884,16,401
s1081,7,846
s7906,14,997
s5110,42,273
s3447,3,906
s4292,48,219
s5851,27,511
s4438,16,444
s4680,46,731
s3816,25,13
s5132,9,451
s7343,43,392
s7124,39,288
s4777,29,279
s7294,45,266
s8737,27,455
s5412,48,636
s3208,46,678
s5869,33,118
s1298,36,912
s3028,42,583
s3555,25,4
s8368,16,447
s8163,38,630
s478,25,297
s2816,23,470
s1418,22,483
s217,48,38
s1097,6,945
s5518,3,817
s3698,12,791
s7638,50,400
s1202,14,167
s4533,40,999
s4941,21,792
s933,19,599
s4941,29,447
s3559,2,302
s4533,29,5
s3636,9,584
s251,23,449
s2610,14,203
s5054,29,193
s5333,6,758
s5994,28,905
s2904,16,915
s1845,29,576
s439,36,28
s4389,27,418
s8013,38,508
s4729,8,38
s7078,13,685
s2515,8,714
s2440,50,602
s3030,44,713
s1304,3,363
s2084,45,847
s7013,42,542
s7150,23,138
s1010,11,176
s3724,19,847
s439,45,817
s5892,37,567
s1765,50,262
s7507,13,811
s2124,26,80
s6762,42,985
s2169,31,373
s7547,14,381
s186,13,336
s3036,48,75
s2080,13,140
s7811,41,959
s5810,6,558
s4575,40,612
s8258,20,125
s6727,44,585
s1376,4,346
s7559,11,140
s7292,6,474
s6810,3,677
s2628,31,439
s2721,45,528
s1164,30,515
s3729,49,924
s805,36,940
s385,48,350
s6489,18,315
s8053,25,876
s2483,6,156
s1440,39,315
s7292,2,105
s4069,20,834
s7355,12,656
s3984,29,425
s4257,37,643
s1352,4,750
s7977,47,457
s4083,22,831
s4897,24,106
s6731,37,689
s8459,43,883
s4986,5,360
s7073,0,722
s6564,33,547
s801,46,319
s4430,39,275
s6492,28,660
s6521,28,318
s7605,39,297
s4892,2,655
s804,38,606
s6685,16,750
s3736,44,895
s469,1,575
s5164,20,927
s7646,7,126
s6493,18,931
s6918,22,137
s1215,29,537
s7534,38,69
s2651,0,989
s3894,25,422
s5806,11,25
s4635,9,170
s7240,41,97
s5647,13,519
s2545,5,159
s3626,6,116
s645,41,945
s5526,40,131
s2770,12,590
s1490,4,985
s147,38,988
s3875,35,127
s6752,3,588
s5130,16,984
s6335,13,191
s2686,47,403
s7912,28,447
s27,37,676
s7421,23,194
s2724,1,973
s4314,10,749
s5539,26,433
s1300,13,88
s2093,12,499
s8319,6,344
s2030,46,896
s6440,26,543
s798,34,231
s6414,33,970
s1365,44,151
s434,47,970
s4224,47,338
s2850,8,347
s7130,8,895
s3296,10,319
s5448,2,908
s3663,4,723
s5116,42,515
s7706,29,73
s1197,36,813
s5327,2,235
s4935,12,488
s1507,6,356
s4701,26,423
s526,50,239
s3358,21,49
s5188,40,868
s1902,39,482
s8065,27,544
s7885,42,860
s7846,7,25
s2918,9,721
s5108,18,14
s3412,8,23
s18,30,289
s3,28,285
s4720,38,999
s5625,5,170
s1556,46,130
s278,14,703
s288,27,772
s6851,33,446
s6076,5,95
s5234,7,861
s378,26,514
s1342,42,967
s3844,5,671
s1090,25,994
s3906,40,803
s4095,16,794
s5098,43,519
s3908,7,895
s5478,24,540
s4553,9,915
s2805,23,911
s5315,12,456
s7796,21,802
s7754,36,832
s631,42,151
s653,17,520
s7135,7,801
s7884,0,376
s6503,19,298
s7105,25,100
s5987,0,709
s7693,7,854
s3702,50,995
s4123,48,102
s8175,36,676
s2166,50,771
s1864,19,466
s2662,50,230
s6432,41,187
s4003,50,139
s6929,49,207
s1921,47,23
s8258,46,369
s1100,31,306
s6864,2,761
s3211,9,919
s526,44,102
s1786,27,716
s24,10,695
s893,10,8
s6431,15,826
s585,46,388
s1243,40,792
s2450,28,710
s3535,19,357
s3985,49,873
s7040,23,67
s5961,36,64
s3305,45,368
s6186,13,897
s7771,44,449
s825,31,684
s7826,30,290
s5533,4,705
s6149,36,791
s8093,32,250
s7667,5,717
s6678,14,362
s1294,4,347
s6808,43,370
s7010,25,210
s596,26,210
s7507,29,619
s8014,33,297
s2562,36,783
s6222,34,422
s3604,5,842
s6231,12,763
s1601,33,138
s7702,35,550
s2890,47,959
s1074,35,689
s7443,33,150
s5104,2,105
s2807,36,362
s2531,26,153
s866,14,814
s6247,30,76
s254,41,714
s8572,32,339
s7078,12,759
s4870,8,187
s2519,16,592
s5236,14,922
s2738,32,295
s6723,36,893
s2150,39,637
s2994,41,327
s978,0,597
s6427,17,280
s5691,50,878
s7577,1,890
s5331,48,73
s5990,44,381
s5010,12,1
s5753,32,845
s3742,44,175
s2766,21,285
s2072,23,24
s6210,0,407
s8519,0,894
s1981,32,356
s1073,15,439
s2109,21,613
s5114,13,79
s5945,10,156
s1247,10,580
s298,50,528
s8299,24,386
s1545,29,452
s1172,32,900
s6424,28,268
s3492,20,824
s5375,28,710
s1420,30,422
s8510,42,421
s352,28,252
s7754,8,410
s6242,19,769
s5746,42,11
s8157,24,839
s6696,37,870
s5276,2,382
s4879,47,802
s8061,31,814
s1675,17,756
s3841,26,371
s5685,30,554
s6076,25,76
s2450,26,492
s445,40,150
s6000,31,873
s6408,31,280
s4884,30,795
s2525,29,144
s6168,17,690
s3000,24,25
s4334,42,960
s3929,19,158
s3973,49,681
s6525,5,540
s7180,11,472
s8110,37,295
s494,49,101
s2538,26,651
s227,4,940
s4696,8,927
s1592,16,510
s363,2,476
s669,8,836
s8368,37,497
s5767,26,925
s1975,11,463
s1922,5,792
s8520,31,79
s4682,43,747
s4744,26,943
s6590,41,579
s2461,33,554
s5444,15,854
s3040,33,885
s3847,11,637
s1216,4,985
s4301,16,24
s8232,21,479
s5316,33,446
s567,21,772
s1833,41,481
s1258,23,178
s4290,24,781
s6129,43,459
s177,49,393
s155,38,724
s7087,38,268
s3055,47,174
s5548,36,134
s2768,14,88
s1712,5,192
s661,6,774
s1660,8,382
s1683,16,274
s70,1,393
s3724,3,562
s7221,16,110
s5972,50,248
s397,38,411
s7919,18,919
s2910,20,464
s6137,34,862
s2285,49,103
s4299,9,845
s6602,6,859
s7749,19,163
s8552,42,231
s4435,7,796
s1024,40,559
s8002,32,969
s3520,10,656
s6837,8,389
s3411,29,884
s1440,9,21
s287,17,977
s1938,39,856
s5300,42,627
s1668,32,337
s2441,21,595
s6964,48,134
s6854,42,883
s6929,3,46
s5108,10,382
s268,42,977
s4954,35,673
s6718,42,43
s3674,10,833
s1593,40,162
s1502,6,338
s158,41,427
s5880,3,293
s6363,0,175
s4647,13,894
s7210,25,807
s241,21,304
s5777,4,777
s8167,48,308
s7190,17,991
s7260,2,927
s5102,19,438
s7230,37,545
s7882,14,19
s8261,28,99
s2826,25,582
s5786,38,725
s5430,22,422
s5074,46,363
s5308,0,987
s3392,29,904
s1180,35,705
s1357,12,174
s1847,13,582
s6312,48,730
s4136,11,295
s4014,41,137
s5754,3,856
s2061,17,970
s678,3,501
s2369,10,101
s8611,4,595
s1867,37,470
s5359,22,83
s116,3,343
s1533,13,845
s2521,17,723
s5850,3,786
s8063,41,930
s3877,13,85
s3713,6,244
s6280,2,27
s3340,18,199
s1381,3,436
s3919,11,651
s3091,28,455
s4235,6,250
s6712,35,541
s4971,33,394
s8804,15,418
s1185,20,186
s7902,37,159
s2800,33,928
s2891,2,170
s4786,23,262
s3519,27,724
s5397,4,990
s3328,50,272
s2321,33,665
s3203,29,865
s1105,44,915
s368,24,409
s4194,12,748
s4929,41,89
s2249,19,571
s8415,42,502
s1109,38,558
s6338,40,499
s2776,34,108
s8190,21,63
s6669,43,637
s7029,4,728
s185,39,860
s7077,28,403
s7090,33,206
s1368,50,611
s7878,39,401
s6005,35,789
s7396,0,992
s5558,11,100
s8590,16,734
s6797,25,579
s4396,33,355
s4553,23,155
s215,23,129
s24,3,740
s6461,46,473
s1463,12,628
s2731,26,961
s4519,40,287
s6764,21,682
s3185,7,492
s2548,4,588
s4926,22,305
s1125,1,194
s8787,40,576
s4658,37,376
s887,2,639
s930,31,201
s5476,6,461
s494,31,565
s8212,46,805
s7095,21,668
s564,4,991
s6823,10,844
s3796,38,686
s4109,4,555
s1960,20,935
s3354,39,170
s3146,42,78
s2211,43,514
s1105,7,279
s3049,25,278
s4362,50,658
s4667,18,735
s3228,48,403
s4561,34,534
s3169,10,433
s2159,3,708
s4805,22,28
s8159,36,793
s7775,50,427
s5626,33,781
s3716,33,184
s3720,0,26
s1093,41,841
s2066,23,90
s3779,26,983
s3122,45,513
s1882,4,276
s8033,6,909
s4099,25,819
s7827,41,124
s5293,34,975
s6220,19,611
s414,39,718
s984,2,306
s123,11,838
s1861,38,744
s4801,50,888
s2903,5,321
s3731,45,509
s3638,49,598
s3541,23,791
s4955,38,634
s4164,3,448
s8363,23,517
s4379,5,359
s435,14,314
s5292,4,919
s5477,2,699
s8351,36,689
s8004,48,630
s5301,14,201
s7378,34,835
s4656,45,490
s7695,39,580
s1009,21,545
s4482,20,802
s4483,21,359
s3438,29,655
s4147,9,989
s6665,39,320
s4241,37,4
s7540,30,530
s2777,47,89
s1092,0,85
s5664,40,821
s3623,27,193
s6805,49,438
s8378,47,468
s1351,24,621
s3201,17,626
s2820,31,219
s6733,16,765
s2556,36,467
s7235,31,214
s2404,6,948
s1532,6,430
s8739,43,601
s979,9,862
s3559,2,602
s3827,28,98
s6630,37,252
s2790,19,625
s3452,6,941
s3936,48,494
s7607,15,534
s2302,24,47
s3903,6,164
s4154,0,908
s3744,19,843
s5123,21,758
s6181,8,734
s6527,29,939
s3557,23,213
s3635,0,616
s4456,12,789
s1085,38,5
s32,49,370
s6343,35,57
s7043,37,32
s3226,38,575
s5631,16,128
s7214,39,570
s6225,9,309
s1260,4,745
s7726,3,933
s1295,14,535
s5992,39,847
s6374,35,823
s8394,1,368
s2378,43,831
s3360,16,928
s8017,10,603
s188,1,102
s8569,10,162
s536,37,72
s2182,26,778
s2833,41,828
s1810,30,647
s4172,23,213
s223,29,834
s6692,24,706
s6806,2,214
s6366,29,60
s1820,33,868
s4581,48,128
s253,45,641
s1327,5,384
s7372,13,237
s6766,20,474
s3118,6,705
s4907,29,986
s6902,44,231
s7838,0,421
s5351,4,650
s6026,16,636
s3019,19,738
s5826,31,443
s2144,8,177
s3975,4,183
s7314,46,178
s5901,35,428
s4929,12,321
s2,38,596
s6824,46,528
s3573,30,140
s6524,19,266
s2785,6,771
s6494,32,705
s5103,47,194
s3306,37,699
s1381,4,39
s8801,12,732
s2661,36,691
s2011,30,57
s5887,49,389
s4292,34,347
s6185,12,960
s1729,12,539
s6079,50,501
s3309,7,5
s7286,27,270
s7594,45,953
s6623,10,121
s7600,44,340
s4282,45,930
s2920,25,443
s51,45,467
s5969,3,139
s2093,26,571
s2408,28,132
s5436,38,548
s7051,5,681
s3302,47,752
s8650,37,599
s6620,7,208
s1128,27,993
s2244,12,871
s885,29,522
s2951,7,939
s513,43,317
s1576,46,158
s7254,37,41
s1111,27,227
s638,47,411
s84,14,625
s8366,39,705
s673,24,449
s8691,9,274
s8045,1,330
s4498,7,910
s4725,45,953
s6374,48,558
s3360,36,977
s11,3,89
s1574,7,612
s4309,30,450
s4609,45,830
s7344,47,221
s2538,18,524
s4087,1,928
s224,25,420
s8153,24,26
s1423,1,390
s5975,33,384
s328,2,845
s7703,21,70
s7811,45,489
s7024,0,705
s6886,44,911
s4821,31,825
s5668,11,208
s8158,35,933
s1177,50,753
s6995,6,679
s8097,20,285
s7510,7,835
s805,18,82
s7579,17,106
s7115,22,479
s7269,20,453
s812,32,779
s1841,25,13
s1957,22,676
s3777,32,228
s1504,30,214
s1321,22,319
s5804,40,650
s529,6,157
s6110,16,860
s6037,32,996
s7440,50,606
s5074,16,480
s7,1,621
s635,32,837
s1893,43,64
s6773,40,905
s1569,19,865
s3925,17,66
s3406,12,475
s7818,13,753
s6909,10,438
s619,1,224
s1930,9,975
s1250,40,809
s8553,47,982
s3530,11,669
s8210,10,47
s4896,42,588
s862,28,910
s1921,44,459
s2230,39,135
s113,47,645
s6198,32,803
s53,10,280
s8241,45,978
s8189,33,854
s891,17,919
s1324,18,373
s5285,45,897
s2834,44,123
s3,10,48
s3827,36,741
s4146,49,392
s6463,46,736
s6049,33,13
s409,18,6
s798,46,682
s3526,30,241
s4418,41,446
s1912,33,260
s4000,39,926
s7352,14,670
s553,18,689
s882,20,915
s3187,28,877
s645,32,977
s5225,1,190
s4238,36,904
s4289,16,51
s8484,27,111
s4879,38,730
s1007,19,558
s5184,1,828
s4356,37,812
s2661,18,21
s8223,26,959
s8671,0,706
s485,12,594
s8676,39,767
s6895,45,270
s5372,20,265
s1094,33,752
s3125,37,957
s2348,34,404
s4487,49,44
s793,42,588
s5496,38,963
s570,47,35
s7771,21,849
s1421,29,7
s4389,41,106
s3091,16,223
s3966,27,224
s3568,12,582
s2890,13,187
s8250,37,653
s833,42,872
s303,42,897
s6788,27,158
s5642,40,527
s5905,28,716
s8629,37,565
s3381,34,226
s4791,32,907
s1065,34,36
s7585,17,918
s536,24,739
s8667,0,224
s3214,32,426
s1631,47,27
s773,44,477
s5413,48,635
s3300,7,175
s1765,34,527
s8077,18,316
s1836,41,417
s4703,12,209
s3464,23,343
s4973,0,178
s347,9,228
s1149,33,800
s272,24,508
s8778,42,454
s8563,9,285
s804,21,683
s2335,25,270
s82,25,832
s8754,4,275
s1735,11,765
s18,42,12
s4813,14,266
s2103,19,814
s5121,4,261
s2586,45,830
s5952,43,258
s4357,45,733
s7638,12,917
s7346,31,224
s3932,1,421
s3606,14,753
s4288,33,812
s6896,49,163
s3560,46,923
s6557,43,143
s6918,7,617
s965,43,579
s8267,49,558
s8483,31,771
s4778,20,758
s1883,31,475
s3053,2,696
s4309,35,194
s3157,47,88
s5008,6,993
s3356,37,362
s3412,19,150
s5789,7,992
s7196,38,956
s2223,38,345
s3609,47,866
s5185,37,722
s5662,35,438
s6331,37,519
s6090,42,817
s7114,38,990
s4976,7,762
s7064,49,639
s3694,11,256
s8098,50,453
s6344,25,93
s3771,33,312
s2253,2,633
s4482,3,281
s6642,34,389
s5910,8,796
s2245,49,510
s2261,44,996
s1350,34,838
s5602,27,744
s7902,43,605
s4394,29,272
s3688,43,490
s1987,19,378
s5719,2,831
s5285,37,154
s4451,37,495
s3742,20,299
s6556,25,140
s8251,40,675
s4892,39,825
s1292,24,7
s3139,13,1
s7391,15,710
s8171,20,38
s3774,47,709
s5781,33,888
s2698,36,341
s3636,31,778
s6704,39,211
s7856,25,724
s3598,47,446
s488,44,988
s541,30,603
s2006,13,295
s1554,31,449
s3413,0,6
s1940,33,905
s2504,16,125
s6457,32,46
s6760,25,62
s2132,27,736
s3052,30,98
s8478,33,536
s8103,20,908
s7815,19,792
s6865,29,340
s3296,35,12
s2783,40,605
s4819,42,588
s286,35,379
s2978,47,936
s6173,0,399
s8112,9,56
s1581,36,434
s7995,1,549
s1028,19,63
s7054,43,69
s4687,31,867
s2045,44,166
s8087,43,570
s3326,12,116
s8265,15,12
s381,17,34
s8004,1,943
s821,30,924
s8569,26,57
s8382,15,455
s6434,40,150
s5079,35,452
s5089,10,857
s3826,37,369
s6699,24,298
s1110,0,930
s4401,1,724
s5703,24,285
s7240,47,365
s1320,43,493
s7315,40,594
s8479,11,633
s5829,25,68
s4713,30,472
s1779,2,977
s3727,1,478
s4552,42,978
s1380,4,591
s331,23,489
s5090,3,487
s5716,50,108
s7483,42,361
s3248,19,509
s4049,4,560
s5914,21,891
s6901,29,77
s5112,11,754
s8296,7,361
s2563,42,152
s6284,16,211
s6349,6,831
s7041,36,475
s419,2,251
s1270,48,514
s7850,7,340
s4676,36,33
s6720,4,410
s3904,25,593
s4616,14,132
s976,17,644
s6075,46,409
s3159,18,320
s5864,22,551
s3560,18,630
s1653,1,805
s17,41,345
s8650,2,286
s3686,44,846
s8410,6,723
s8745,27,176
s5468,1,132
s75,34,502
s4047,11,712
s1963,43,124
s2976,50,749
s2243,11,107
s4754,41,966
s2974,41,34
s7762,4,94
s5391,14,233
s937,5,698
s739,28,86
s7729,1,737
s7997,8,535
s1454,41,991
s4870,39,447
s7239,44,652
s770,14,851
s205,5,441
s97,0,610
s5829,11,96
s8532,15,321
s8194,10,595
s2759,16,753
s1778,9,83
s1101,36,980
s7264,5,596
s5478,19,879
s6188,25,688
s8004,8,636
s1769,8,999
s8137,23,4
s8806,10,156
s7903,6,344
s8375,30,671
s5300,12,738
s2948,17,76
s8690,25,14
s7865,35,953
s4252,10,60
s7194,11,322
s3902,35,907
s5256,43,885
s757,18,54
s3963,38,112
s2502,10,436
s1720,26,933
s8491,15,887
s2141,44,136
s2570,32,198
s6611,33,437
s1945,50,850
s4863,43,7
s1937,32,921
s4976,0,94
s6680,2,861
s88,16,592
s6556,35,420
s5296,24,349
s4112,21,260
s222,21,517
s8442,38,391
s6712,37,974
s3680,17,756
s6417,14,280
s163,14,604
s4143,14,399
s7560,9,729
s3346,7,107
s1884,20,291
s6299,24,658
s2950,3,257
s8256,9,140
s2560,16,841
s7196,8,776
s4716,3,367
s6893,38,206
s4379,43,616
s8736,27,862
s5214,25,285
s4337,47,368
s4632,28,371
s8658,32,403
s8411,3,927
s6195,28,442
s7044,21,111
s1697,16,591
s7306,35,388
s3662,44,890
s4782,41,903
s5835,29,780
s3211,11,143
s6617,10,69
s5968,19,398
s1877,6,505
s4618,1,640
s3040,13,859
s4219,22,607
s5692,50,12
s1797,24,479
s793,22,656
s2002,38,420
s308,28,325
s8447,17,113
s842,0,839
s4477,24,28
s6938,32,370
s7614,17,584
s8038,9,75
s3502,1,442
s717,16,770
s4288,16,630
s3399,43,80
s3921,40,898
s7010,39,245
s809,35,115
s8751,8,583
s4731,20,746
s7322,41,959
s4230,11,633
s7766,15,560
s3082,12,92
s3543,40,541
s2914,36,986
s8358,26,273
s6288,19,164
s2674,40,674
s3035,16,91
s4802,44,545
s3716,29,335
s6825,36,887
s3697,49,762
s4997,32,75
s1400,18,884
s164,34,870
s8286,23,643
s877,30,640
s6648,5,118
s4215,16,85
s3174,19,255
s7124,1,651
s3508,39,378
s2159,35,204
s1621,5,586
s6253,7,267
s1204,20,361
s54,27,327
s2795,3,574
s3888,29,731
s139,45,520
s8794,44,507
s3405,33,934
s2168,30,269
s7511,22,769
s2311,25,788
s1020,42,592
